,image1,image2,label
2000,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2107837\012.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2107837\004.jpg,1
2001,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2107837\012.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\3918035\025.jpg,0
2002,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\3912429\014.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\3912429\004.jpg,1
2003,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\3912429\014.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2697884\085.jpg,0
2004,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2649909\007.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2649909\015.jpg,1
2005,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2649909\007.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0355097\024.jpg,0
2006,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1742300\001.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1742300\008.jpg,1
2007,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1742300\001.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\3027110\010.jpg,0
2008,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0262374\050.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0262374\019.jpg,1
2009,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0262374\050.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0831921\008.jpg,0
2010,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0001484\059.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0001484\090.jpg,1
2011,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0001484\059.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2150519\033.jpg,0
2012,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0811435\040.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0811435\044.jpg,1
2013,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0811435\040.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2698048\057.jpg,0
2014,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0697604\010.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0697604\007.jpg,1
2015,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0697604\010.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0164540\006.jpg,0
2016,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2753740\003.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2753740\023.jpg,1
2017,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2753740\003.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\4857044\019.jpg,0
2018,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1795171\003.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1795171\005.jpg,1
2019,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1795171\003.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0923005\010.jpg,0
2020,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0791723\002.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0791723\018.jpg,1
2021,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0791723\002.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1759256\020.jpg,0
2022,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\4517623\023.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\4517623\003.jpg,1
2023,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\4517623\023.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\5675606\019.jpg,0
2024,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0190497\025.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0190497\005.jpg,1
2025,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0190497\025.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0503627\001.jpg,0
2026,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0001688\029.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0001688\005.jpg,1
2027,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0001688\029.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0537721\013.jpg,0
2028,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0091899\018.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0091899\007.jpg,1
2029,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0091899\018.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\4125561\009.jpg,0
2030,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0184691\008.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0184691\016.jpg,1
2031,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0184691\008.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2222264\034.jpg,0
2032,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0084426\003.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0084426\037.jpg,1
2033,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0084426\003.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\5097279\014.jpg,0
2034,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\3300004\006.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\3300004\004.jpg,1
2035,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\3300004\006.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0440229\011.jpg,0
2036,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\4013413\003.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\4013413\006.jpg,1
2037,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\4013413\003.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1265239\002.jpg,0
2038,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0742891\009.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0742891\005.jpg,1
2039,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0742891\009.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0759350\003.jpg,0
2040,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0589505\045.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0589505\054.jpg,1
2041,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0589505\045.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2489523\025.jpg,0
2042,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0761389\014.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0761389\003.jpg,1
2043,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0761389\014.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0925234\037.jpg,0
2044,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2758375\010.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2758375\006.jpg,1
2045,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2758375\010.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0950620\024.jpg,0
2046,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1040577\011.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1040577\008.jpg,1
2047,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1040577\011.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1837588\034.jpg,0
2048,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0001462\017.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0001462\013.jpg,1
2049,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0001462\017.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\3038454\029.jpg,0
2050,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0031078\005.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0031078\008.jpg,1
2051,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0031078\005.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\5937337\006.jpg,0
2052,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0695560\006.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0695560\007.jpg,1
2053,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0695560\006.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1534700\019.jpg,0
2054,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0898369\030.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0898369\022.jpg,1
2055,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0898369\030.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0158372\005.jpg,0
2056,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1160809\044.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1160809\041.jpg,1
2057,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1160809\044.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0796235\015.jpg,0
2058,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1146884\021.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1146884\016.jpg,1
2059,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1146884\021.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0000157\014.jpg,0
2060,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0768614\002.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0768614\015.jpg,1
2061,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0768614\002.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1450183\016.jpg,0
2062,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0001377\019.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0001377\012.jpg,1
2063,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0001377\019.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2124003\011.jpg,0
2064,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\4866928\002.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\4866928\014.jpg,1
2065,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\4866928\002.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2772982\007.jpg,0
2066,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0001166\007.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0001166\006.jpg,1
2067,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0001166\007.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0005041\025.jpg,0
2068,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\3181865\008.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\3181865\005.jpg,1
2069,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\3181865\008.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0005224\014.jpg,0
2070,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0209815\001.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0209815\013.jpg,1
2071,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0209815\001.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0413765\008.jpg,0
2072,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2697884\086.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2697884\079.jpg,1
2073,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2697884\086.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0000622\001.jpg,0
2074,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0005213\014.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0005213\024.jpg,1
2075,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0005213\014.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2879265\024.jpg,0
2076,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\3819615\004.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\3819615\001.jpg,1
2077,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\3819615\004.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2913275\070.jpg,0
2078,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2650700\017.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2650700\009.jpg,1
2079,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2650700\017.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2799457\014.jpg,0
2080,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0159507\001.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0159507\013.jpg,1
2081,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0159507\001.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0005311\195.jpg,0
2082,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2202931\022.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2202931\070.jpg,1
2083,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2202931\022.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2835199\015.jpg,0
2084,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0213070\009.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0213070\006.jpg,1
2085,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0213070\009.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0197855\033.jpg,0
2086,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0110514\008.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0110514\007.jpg,1
2087,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0110514\008.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0835045\009.jpg,0
2088,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1824751\020.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1824751\006.jpg,1
2089,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1824751\020.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\3340508\017.jpg,0
2090,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\5293695\005.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\5293695\012.jpg,1
2091,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\5293695\005.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0000997\011.jpg,0
2092,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\3285193\005.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\3285193\012.jpg,1
2093,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\3285193\005.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0499791\018.jpg,0
2094,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0000933\020.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0000933\032.jpg,1
2095,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0000933\020.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0452962\104.jpg,0
2096,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0033509\040.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0033509\018.jpg,1
2097,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0033509\040.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\4140484\012.jpg,0
2098,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1546474\024.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1546474\025.jpg,1
2099,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1546474\024.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1259980\012.jpg,0
2100,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1104954\014.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1104954\038.jpg,1
2101,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1104954\014.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1663466\026.jpg,0
2102,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0235966\029.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0235966\016.jpg,1
2103,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0235966\029.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\3849008\012.jpg,0
2104,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0828307\003.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0828307\020.jpg,1
2105,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0828307\003.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0808902\012.jpg,0
2106,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0724116\023.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0724116\013.jpg,1
2107,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0724116\023.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1766243\016.jpg,0
2108,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\5438769\010.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\5438769\005.jpg,1
2109,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\5438769\010.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0934563\012.jpg,0
2110,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1817682\001.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1817682\004.jpg,1
2111,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1817682\001.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0593664\034.jpg,0
2112,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\4872706\029.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\4872706\071.jpg,1
2113,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\4872706\029.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\3135437\024.jpg,0
2114,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0493257\018.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0493257\032.jpg,1
2115,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0493257\018.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0363816\021.jpg,0
2116,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0000362\149.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0000362\231.jpg,1
2117,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0000362\149.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0138388\022.jpg,0
2118,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0648486\051.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0648486\036.jpg,1
