,image1,image2,label
2737,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0928795\006.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0689237\043.jpg,0
2738,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1071784\004.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1071784\007.jpg,1
2739,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1071784\004.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2725201\086.jpg,0
2740,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2284169\009.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2284169\013.jpg,1
2741,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2284169\009.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2440627\011.jpg,0
2742,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0406012\023.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0406012\012.jpg,1
2743,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0406012\023.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0371891\022.jpg,0
2744,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0791226\012.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0791226\007.jpg,1
2745,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0791226\012.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1894182\011.jpg,0
2746,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0952657\026.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0952657\042.jpg,1
2747,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0952657\026.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2642130\009.jpg,0
2748,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0041864\007.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0041864\010.jpg,1
2749,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0041864\007.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0140969\015.jpg,0
2750,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\3892016\030.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\3892016\027.jpg,1
2751,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\3892016\030.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0000760\007.jpg,0
2752,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0060029\020.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0060029\005.jpg,1
2753,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0060029\020.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0201094\015.jpg,0
2754,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1996260\029.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1996260\007.jpg,1
2755,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1996260\029.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0877270\001.jpg,0
2756,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0399494\002.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0399494\001.jpg,1
2757,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0399494\002.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1268047\006.jpg,0
2758,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0000816\023.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0000816\024.jpg,1
2759,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0000816\023.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0711559\012.jpg,0
2760,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1307265\004.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1307265\008.jpg,1
2761,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1307265\004.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1417647\030.jpg,0
2762,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0447337\001.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0447337\007.jpg,1
2763,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0447337\001.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0499791\018.jpg,0
2764,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0000530\026.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0000530\018.jpg,1
2765,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0000530\026.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\3637437\008.jpg,0
2766,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2161732\024.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2161732\040.jpg,1
2767,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2161732\024.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0929556\020.jpg,0
2768,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2583626\011.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2583626\003.jpg,1
2769,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2583626\011.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0569927\032.jpg,0
2770,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\3317479\015.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\3317479\079.jpg,1
2771,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\3317479\015.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\3748986\015.jpg,0
2772,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\5216165\007.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\5216165\006.jpg,1
2773,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\5216165\007.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\4187510\002.jpg,0
2774,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0930053\005.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0930053\056.jpg,1
2775,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0930053\005.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1812656\130.jpg,0
2776,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0000157\022.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0000157\030.jpg,1
2777,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0000157\022.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\5949163\009.jpg,0
2778,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2043234\015.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2043234\007.jpg,1
2779,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2043234\015.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1502511\017.jpg,0
2780,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1544109\031.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1544109\039.jpg,1
2781,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1544109\031.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0262465\020.jpg,0
2782,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0276062\023.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0276062\025.jpg,1
2783,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0276062\023.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\4565194\018.jpg,0
2784,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1816903\013.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1816903\056.jpg,1
2785,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1816903\013.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0004904\013.jpg,0
2786,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1391172\037.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1391172\045.jpg,1
2787,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1391172\037.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\3950623\008.jpg,0
2788,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1187731\033.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1187731\006.jpg,1
2789,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1187731\033.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0000499\097.jpg,0
2790,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2057822\003.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2057822\004.jpg,1
2791,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2057822\003.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0655782\027.jpg,0
2792,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2169233\007.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2169233\017.jpg,1
2793,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2169233\007.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0343082\006.jpg,0
2794,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0524331\005.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0524331\013.jpg,1
2795,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0524331\005.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1527573\022.jpg,0
2796,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2139763\003.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2139763\007.jpg,1
2797,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2139763\003.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\5438769\001.jpg,0
2798,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1292126\011.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1292126\006.jpg,1
2799,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1292126\011.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0005532\264.jpg,0
2800,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0935616\003.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0935616\019.jpg,1
2801,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0935616\003.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0271501\011.jpg,0
2802,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\3069557\037.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\3069557\028.jpg,1
2803,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\3069557\037.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1330276\007.jpg,0
2804,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2046874\048.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2046874\037.jpg,1
2805,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2046874\048.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1347153\112.jpg,0
2806,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0942482\030.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0942482\082.jpg,1
2807,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0942482\030.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0538002\009.jpg,0
2808,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1325248\008.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1325248\006.jpg,1
2809,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1325248\008.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0342970\045.jpg,0
2810,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0005520\020.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0005520\146.jpg,1
2811,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0005520\020.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0864812\006.jpg,0
2812,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2266084\020.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2266084\021.jpg,1
2813,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2266084\020.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2933163\024.jpg,0
2814,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2654383\008.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2654383\018.jpg,1
2815,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2654383\008.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0288976\015.jpg,0
2816,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0134072\120.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0134072\068.jpg,1
2817,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0134072\120.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1652277\020.jpg,0
2818,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1765073\004.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1765073\013.jpg,1
2819,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1765073\004.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0001953\006.jpg,0
2820,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1406239\009.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1406239\037.jpg,1
2821,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1406239\009.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0039148\003.jpg,0
2822,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2978873\013.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2978873\035.jpg,1
2823,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2978873\013.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\3506828\001.jpg,0
2824,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0802108\013.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0802108\004.jpg,1
2825,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0802108\013.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0043807\005.jpg,0
2826,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1782571\026.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1782571\015.jpg,1
2827,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1782571\026.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\3692558\004.jpg,0
2828,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1840748\022.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1840748\016.jpg,1
2829,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1840748\022.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0006473\056.jpg,0
2830,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0026285\032.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0026285\024.jpg,1
2831,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0026285\032.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1796057\036.jpg,0
2832,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2753740\021.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2753740\025.jpg,1
2833,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2753740\021.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2263115\012.jpg,0
2834,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1955294\009.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1955294\002.jpg,1
2835,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1955294\009.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\5809867\003.jpg,0
2836,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1351496\019.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1351496\005.jpg,1
2837,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1351496\019.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1007404\011.jpg,0
2838,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2506476\010.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2506476\023.jpg,1
2839,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2506476\010.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\3542131\015.jpg,0
2840,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1443644\085.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1443644\047.jpg,1
2841,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1443644\085.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2257466\012.jpg,0
2842,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0098378\362.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0098378\193.jpg,1
2843,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0098378\362.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0581365\008.jpg,0
2844,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0493257\019.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0493257\035.jpg,1
2845,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0493257\019.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2238724\023.jpg,0
2846,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2115545\035.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2115545\050.jpg,1
2847,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2115545\035.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0608012\050.jpg,0
2848,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0001589\015.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0001589\009.jpg,1
2849,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0001589\015.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2601144\019.jpg,0
2850,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2500339\030.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2500339\029.jpg,1
2851,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\2500339\030.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1166613\038.jpg,0
2852,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0577908\016.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0577908\008.jpg,1
2853,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\0577908\016.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\3535459\002.jpg,0
2854,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1456970\080.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1456970\054.jpg,1
2855,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1456970\080.jpg,C:\Users\Mert\PycharmProjects\Google_Facenet_Test_Clean_Data\CASIA-WebFace\1564072\008.jpg,0
